23,29,9,31,30,24,2,5,22,22,13,2,26,-1,-1,-1,-1,-1,-1,0,0,3,1,0,2,0,0,3,3,2,0,0,2,0,0,1,2,1,0,0,0,3,0,3,4,3,3,3,1,2,2,3,2
14,30,22,8,8,8,27,20,32,33,17,16,1,20,-1,-1,-1,-1,-1,1,3,0,0,0,0,0,2,3,2,1,1,0,0,1,0,3,4,1,0,4,0,3,2,1,2,2,4,3,2,4,2,3,4
23,0,16,2,21,28,8,7,29,17,28,29,4,16,-1,-1,-1,-1,-1,3,3,2,1,2,0,0,2,4,1,1,0,0,0,0,0,3,3,2,1,0,2,2,1,0,0,0,3,3,4,2,3,2,2
6,19,27,29,19,11,17,2,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,1,0,0,0,0,1,2,0,2,0,1,2,1,1,4,2,3,0,0,0,0,0,1,2,2,1,1,2,0,1,2
6,17,8,28,7,33,30,11,33,27,12,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,1,2,1,1,1,3,2,3,1,0,2,0,0,0,0,2,0,0,1,2,2,3,2,1,2,2,3
7,27,9,17,18,33,25,25,32,21,21,6,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,2,2,1,2,1,3,0,0,1,1,0,1,0,1,1,0,0,3,2,1,0,3,1,2,1,4,2,2,2,1
1,32,10,22,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,2,0,1,1,2
20,26,27,31,8,7,18,2,17,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,2,0,0,1,1,3,2,0,0,0,0,1,1,0,3,2,0,1,1,0,0,0,0,2,2,1,1,1,3,2,1
14,29,28,7,2,5,16,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,0,2,0,3,2,2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,2,1,1,4,0,1
11,31,33,8,21,1,10,24,7,12,15,1,8,18,23,20,13,-1,-1,3,3,0,0,0,0,0,3,4,3,2,0,2,2,0,2,0,1,4,0,4,2,0,1,4,2,4,3,1,3,4,3,2,3
29,33,30,25,16,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,2,2,2,2,1,2,3,0,3
26,0,31,27,1,2,3,10,9,17,14,13,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,0,0,2,1,0,4,2,2,0,1,2,1,1,4,3,1,0,0,0,0,2,1,1,2,2,2,1,2,4,2
19,0,22,6,30,4,18,18,7,6,28,8,26,-1,-1,-1,-1,-1,-1,3,1,3,1,2,2,4,3,4,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,1,0,2,4,3,4,3,0
12,8,31,17,16,32,33,26,7,29,11,30,3,31,26,26,-1,-1,-1,3,1,0,2,0,0,2,1,3,3,4,4,0,0,0,1,3,2,0,1,0,0,0,2,1,1,3,4,2,3,3,3,3,4
21,27,22,10,8,6,7,4,7,14,6,18,19,0,12,23,7,-1,-1,3,1,1,0,2,1,3,4,3,3,4,2,3,0,2,1,0,0,4,1,2,1,2,1,1,2,0,2,3,3,4,2,3,3
1,26,19,8,28,33,32,10,7,9,12,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,2,1,0,3,2,4,3,0,1,1,1,0,0,0,2,1,0,1,0,1,0,0,3,2,3,1,1,2,1,1
23,17,0,30,33,27,29,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,0,0,1,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,1,3,2,1,2,1
19,29,33,27,26,18,11,11,15,7,10,2,27,13,12,13,-1,-1,-1,1,3,3,1,1,0,0,4,1,4,3,4,1,2,1,3,1,3,3,0,1,0,0,0,2,0,2,4,1,1,2,2,4,2
1,11,28,5,0,7,11,10,8,12,7,3,23,16,28,33,21,6,23,2,1,0,1,0,3,1,4,4,4,4,3,4,1,2,0,2,2,3,1,1,2,1,2,1,0,3,4,3,3,0,2,4,3
7,18,32,28,31,25,26,21,21,10,17,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,2,1,1,3,2,0,1,1,3,2,3,1,1,3,2,2
25,27,11,5,15,19,20,0,29,11,9,10,22,-1,-1,-1,-1,-1,-1,2,0,2,1,0,3,2,0,3,3,3,2,2,0,0,2,4,3,2,2,1,0,1,0,0,1,1,2,0,1,3,0,0,3
12,29,30,32,28,7,15,7,13,16,29,16,32,19,5,6,28,30,18,2,1,1,0,0,2,2,4,4,1,2,0,0,2,0,3,3,4,3,4,0,0,1,1,3,2,4,2,4,4,3,4,3,3
16,29,31,25,6,33,2,32,12,5,7,33,33,18,17,15,2,-1,-1,3,0,3,0,0,4,3,2,3,3,0,2,2,0,0,1,1,1,4,2,2,0,0,0,0,3,2,3,3,3,1,4,3,4
3,0,32,28,20,33,2,5,31,1,29,20,16,-1,-1,-1,-1,-1,-1,3,3,1,0,1,2,1,2,3,1,0,1,1,0,0,1,1,3,1,1,2,0,0,0,0,0,2,2,4,2,2,3,3,3
7,33,19,22,4,15,17,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,2,0,0,1,0,1,3,2,4,3,2,2
25,27,33,29,28,26,11,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,3,4,2,1,0,2,3
18,9,8,28,0,27,16,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,0,0,1,1,1,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2,3,1,1,3,1,1
8,28,14,31,21,9,20,31,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,0,0,0,1,1,1,2,0,1,1,0,2,2,0,0,0,2,3,1,0,1,0,0,0,1,4,2,1,2,2,0
14,31,10,32,8,7,12,31,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,0,3,2,1,2,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,2,2,0,3,2,4,2,2
0,25,11,6,5,31,17,17,2,13,5,16,10,14,-1,-1,-1,-1,-1,1,2,2,0,3,4,3,3,2,1,1,2,1,2,2,0,2,3,0,0,0,0,0,1,1,4,1,2,3,3,0,4,2,4
5,18,26,0,29,30,31,21,6,7,28,13,16,28,10,-1,-1,-1,-1,4,1,1,1,0,2,1,2,1,1,2,2,0,2,0,1,2,0,1,3,1,1,0,0,0,2,2,4,4,3,2,4,3,2
0,28,33,8,16,19,11,32,32,9,26,17,27,19,9,-1,-1,-1,-1,1,0,0,0,0,0,1,0,4,3,1,2,0,0,0,1,4,3,4,2,2,0,3,0,1,3,2,4,2,2,4,3,4,3
14,30,32,31,27,28,2,24,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,0,0,2,3,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,2,3,4,0,2,1,3,3
7,30,19,26,24,28,25,8,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,1,0,0,1,1,2,2,2,0,1,1,0,1,1,3,1,2,0,0,0,0,2,2,1,0,2,1,2,2,1,2
3,29,27,16,26,30,7,10,1,4,13,4,7,27,17,11,16,32,-1,1,4,0,0,2,0,2,4,2,4,4,1,2,2,1,0,3,3,4,3,0,0,0,0,0,1,4,4,4,4,4,2,4,2
21,19,32,3,29,30,14,29,11,33,24,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,2,0,1,1,0,1,1,1,2,0,1,1,0,3,3,0,1,0,0,1,0,1,1,0,3,3,3,2,2,3,2
8,27,32,28,27,0,16,18,18,18,32,22,21,16,29,-1,-1,-1,-1,2,1,0,0,0,0,0,0,1,3,0,0,1,2,0,3,4,3,4,1,1,1,1,1,0,1,2,4,3,3,3,3,4,3
20,29,27,23,25,5,14,8,13,1,32,21,4,14,-1,-1,-1,-1,-1,0,2,0,0,1,3,1,0,2,1,0,1,0,2,3,0,0,1,3,0,0,1,0,3,2,4,1,3,3,3,2,4,3,3
16,31,13,6,33,31,22,8,32,15,29,11,-1,-1,-1,-1,-1,-1,-1,2,2,0,0,1,0,1,1,1,1,2,2,3,2,0,1,1,1,0,0,1,0,2,1,0,0,1,2,3,3,1,3,2,4
2,19,11,27,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,2,1,0,0,0,1,2
5,31,32,27,19,26,15,4,0,19,14,2,4,-1,-1,-1,-1,-1,-1,2,2,1,2,4,0,1,1,0,2,3,0,0,0,1,1,0,0,1,2,0,0,1,0,0,1,3,4,4,2,1,2,3,4
4,29,33,31,20,16,22,7,18,5,6,8,3,8,31,-1,-1,-1,-1,1,0,0,2,0,2,3,1,4,3,0,0,2,0,1,1,4,4,4,2,1,1,1,0,0,0,3,2,2,1,4,4,2,4
12,27,7,26,1,20,29,8,23,17,25,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,0,0,1,1,3,2,2,0,0,0,0,0,0,0,1,0,4,3,1,1,2,0,3,2,4,0,3,2,1,0,0
18,17,7,13,15,31,19,0,0,17,15,-1,-1,-1,-1,-1,-1,-1,-1,4,0,3,0,0,0,3,2,1,2,0,0,0,1,0,4,2,4,0,2,0,0,0,1,0,0,1,2,0,2,2,2,3,1
0,30,29,27,31,31,23,23,1,22,20,1,20,24,-1,-1,-1,-1,-1,1,3,1,0,0,0,1,3,3,1,1,0,0,0,1,0,1,1,2,3,3,1,3,4,3,0,2,2,1,4,3,3,1,2
4,8,30,25,32,32,5,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,1,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,3,1,1,3,1,4,2
5,30,27,17,0,19,18,21,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,2,1,1,1,0,1,1,1,3,0,1,3,2,3,2
12,9,0,27,17,26,24,28,8,5,17,27,27,2,26,-1,-1,-1,-1,2,0,1,1,0,1,2,0,4,3,2,2,1,1,1,1,0,4,2,2,1,1,0,0,2,0,4,4,3,2,2,4,4,1
23,29,9,32,31,30,18,16,1,17,21,20,6,13,30,31,19,10,-1,3,4,0,0,0,0,3,0,0,3,4,3,1,2,0,3,3,3,4,3,4,1,0,1,1,3,2,3,0,3,4,4,4,1
7,27,33,30,0,24,10,14,2,10,29,22,11,23,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,0,1,2,4,3,0,1,1,2,0,3,2,1,2,0,1,1,2,1,2,3,2,2,3,3,4,4
2,30,19,7,27,6,4,6,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0,2,2,1,2,1,0,2,2,0,1,0,0,0,3,0,0,2,0,0,0,0,3,3,1,2,1,0,3
21,29,17,33,32,1,24,9,8,30,22,12,2,19,-1,-1,-1,-1,-1,1,1,1,1,1,2,1,2,3,3,2,0,3,0,0,0,1,2,3,3,0,1,2,0,2,1,2,0,3,3,3,2,1,1
16,28,24,30,13,30,30,20,33,15,27,2,6,23,3,18,-1,-1,-1,0,1,2,2,2,2,3,1,3,1,0,1,0,2,1,2,2,2,4,3,2,0,2,1,1,2,2,3,2,1,4,4,2,2
7,31,30,15,21,26,22,15,20,21,8,17,33,17,2,12,-1,-1,-1,2,0,2,0,0,0,0,0,4,0,0,0,1,0,2,2,3,4,3,3,4,4,3,2,0,0,4,4,2,3,4,3,3,3
12,0,26,33,6,27,4,17,32,23,4,19,25,28,18,33,6,6,11,1,3,3,2,2,1,3,4,1,4,0,2,2,1,2,0,2,3,3,3,0,2,1,1,0,3,2,4,3,3,3,0,3,4
22,26,32,15,28,3,6,19,11,6,2,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,2,0,0,2,2,2,0,0,1,0,1,1,2,0,3,1,3,0,0,0,0,0,0,3,0,2,3,2,3,2,1
16,29,27,30,31,15,8,6,7,5,32,6,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,1,2,2,3,1,2,0,0,0,1,2,1,1,4,3,0,1,0,0,0,1,0,2,2,1,3,3,4,2
3,30,18,24,8,1,21,12,23,15,8,18,18,9,-1,-1,-1,-1,-1,1,3,0,1,0,0,0,1,2,4,0,2,2,1,0,2,1,1,4,2,1,3,1,2,3,1,2,3,2,2,2,2,1,4
16,29,32,14,9,7,24,0,12,1,6,25,-1,-1,-1,-1,-1,-1,-1,1,2,0,1,0,0,2,3,0,3,2,1,3,0,2,0,1,2,1,0,2,0,2,3,2,1,2,0,0,2,0,0,2,0
27,0,30,17,7,8,33,24,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,1,3,1,0,0,1,3,2,0,2,1,2,2,3,0,2,3
24,27,25,0,29,33,19,8,12,10,30,1,27,-1,-1,-1,-1,-1,-1,2,1,1,0,0,0,0,3,4,2,1,1,2,0,0,2,1,2,2,3,0,0,0,0,2,2,2,3,2,2,3,3,2,4
9,25,33,4,13,22,31,8,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,0,0,2,2,1,3,1,3,2,3,0,3,2,3
1,32,8,18,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0
16,33,29,26,25,21,28,3,25,26,22,32,-1,-1,-1,-1,-1,-1,-1,3,1,0,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2,2,2,2,1,3,4,2,3,1,1,2,3,3
28,9,33,30,13,21,23,23,10,4,24,32,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,2,0,1,1,2,4,1,1,1,1,1,0,0,1,3,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2
23,30,27,33,17,5,8,19,2,9,32,-1,-1,-1,-1,-1,-1,-1,-1,0,2,1,1,0,1,1,2,1,2,1,1,0,1,2,0,1,2,0,3,1,0,0,1,0,1,1,4,1,2,2,2,1,2
22,27,8,33,10,13,27,31,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0,1,2,1,2,1,0,3,0,1,2,0,4,0,0,0,1,0,1,0,0,3,1,2,0,2,1,1
10,18,31,15,24,25,29,24,21,14,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,2,3,1,0,1,1,0,2,1,0,0,4,2,0,2,0,0,3,2,2,1,3,2,3,1,2,1
26,28,33,27,0,17,0,31,7,17,25,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,0,0,0,0,2,1,2,1,0,0,1,1,0,0,2,1,1,1,1,0,1,0,2,2,2,2,2,3,3,3,2
8,30,18,25,26,22,19,25,25,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,3,2,1,3,1,2,2,0,2
23,17,8,9,18,33,11,13,2,19,8,16,3,29,12,29,-1,-1,-1,4,1,2,3,0,1,0,0,2,2,2,1,3,3,0,2,3,4,2,3,0,0,0,0,1,0,0,3,2,4,4,2,3,4
2,29,32,17,10,31,15,15,26,32,33,31,33,-1,-1,-1,-1,-1,-1,0,1,1,2,0,1,1,1,3,1,2,3,0,0,0,4,0,3,2,3,2,0,0,0,1,0,2,4,0,3,1,4,3,3
1,30,29,9,7,2,17,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,0,1,0,2,1,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0
3,9,30,29,26,31,17,28,10,9,22,16,2,2,23,7,0,-1,-1,4,1,4,0,0,0,0,2,3,4,1,0,0,0,0,3,2,3,3,0,0,1,1,3,4,4,3,0,4,3,3,2,4,3
19,0,27,31,8,13,21,8,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,2,2,2,1,2,0,0,0,1,2,2,2,3,2,3,2,0
11,7,28,12,2,4,27,22,19,3,0,5,22,-1,-1,-1,-1,-1,-1,2,1,3,2,1,2,0,3,4,1,1,0,2,0,0,1,3,0,0,3,0,1,2,0,1,0,1,3,2,3,1,1,0,4
12,30,17,19,20,2,13,17,23,31,3,29,26,13,0,27,14,-1,-1,4,3,4,1,0,0,0,1,3,0,1,2,0,2,2,0,3,3,2,2,2,0,1,2,1,2,3,1,0,4,4,3,4,3
12,26,8,17,33,28,31,7,14,29,6,10,22,13,-1,-1,-1,-1,-1,2,2,0,0,1,0,2,2,4,1,1,1,1,1,4,1,3,3,1,0,0,2,2,0,0,1,1,3,3,2,2,3,1,4
7,27,16,20,19,0,2,1,3,26,31,29,32,10,14,11,10,30,-1,4,3,2,2,1,0,0,0,2,1,3,1,0,0,3,0,3,1,3,2,3,2,3,3,0,3,3,3,4,4,4,3,3,0
4,29,3,26,26,9,9,1,19,30,32,16,26,23,21,13,-1,-1,-1,1,1,0,1,0,0,0,2,3,4,2,1,1,1,2,1,1,4,1,3,0,3,0,3,0,0,4,1,4,3,3,2,3,3
4,30,27,25,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,3,1,1,1,0,0,1
3,8,27,33,18,30,23,13,15,12,1,30,25,28,-1,-1,-1,-1,-1,0,1,1,1,0,1,1,0,2,1,0,1,1,1,2,3,2,2,3,0,0,1,0,2,0,2,3,4,3,3,3,4,2,4
14,31,33,25,33,32,1,0,7,27,5,22,11,9,31,27,2,-1,-1,2,4,1,1,1,1,2,2,2,3,1,3,1,1,2,1,0,1,0,1,4,1,4,3,0,3,2,3,0,2,1,4,3,4
15,27,32,9,8,25,26,0,7,17,17,17,1,18,3,18,14,28,-1,1,3,0,2,1,1,3,4,4,3,2,3,2,0,2,2,2,4,3,0,1,1,0,1,1,2,3,3,2,4,0,1,4,3
12,33,27,7,16,4,19,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,3,0,0,1,1,1,0,1,0,0,0,0,2,2,1,4,0,0,0,0,2,1,0,1,1,0,1,0,0,2
23,30,31,33,11,17,17,4,24,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,3,0,2,0,0,1,0,3,0,2,4,1,2,3,2,2,3
25,0,18,32,11,29,0,5,17,28,21,18,7,1,11,-1,-1,-1,-1,3,3,0,2,1,2,2,3,0,0,2,3,0,0,0,0,0,1,4,2,0,1,0,3,1,2,3,3,4,4,1,3,3,0
20,29,25,24,30,29,30,6,16,14,33,29,25,11,22,27,26,-1,-1,2,0,2,1,1,1,3,1,0,1,0,3,0,0,2,0,4,2,2,2,3,0,4,0,1,3,3,3,4,4,3,2,4,3
3,29,12,10,20,24,31,10,31,33,18,11,6,33,8,23,15,1,-1,1,2,1,2,1,0,3,2,3,0,4,1,1,0,1,2,1,3,4,2,2,0,0,3,1,2,3,2,4,3,4,4,4,4
6,29,2,10,28,8,4,1,1,30,10,30,22,1,15,-1,-1,-1,-1,2,4,2,1,2,0,1,1,4,3,4,1,1,0,0,2,0,4,1,0,0,0,2,0,0,0,1,3,2,3,4,2,3,1
14,9,28,31,32,13,19,29,24,15,24,6,17,33,26,28,31,-1,-1,0,1,2,0,0,0,3,2,0,2,2,0,1,1,0,4,0,1,3,3,2,0,3,2,3,4,3,2,4,3,4,2,4,4
24,27,29,33,15,19,12,17,32,8,1,27,-1,-1,-1,-1,-1,-1,-1,3,2,0,0,0,0,0,0,3,4,2,0,2,0,1,2,0,2,2,3,0,0,2,0,0,0,0,4,3,2,4,0,3,3
17,29,9,26,0,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,2,2,2,1,0,1
20,33,31,32,25,2,33,7,15,31,28,-1,-1,-1,-1,-1,-1,-1,-1,0,3,2,0,0,0,0,2,1,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,4,1,3,4,1,2,4,2,3
6,9,22,8,19,21,7,24,26,28,33,12,1,2,-1,-1,-1,-1,-1,2,1,3,0,0,0,0,3,4,3,1,0,2,0,0,0,1,0,2,3,2,2,1,0,1,1,3,3,3,2,4,2,1,3
25,8,29,19,32,14,17,2,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,0,0,2,0,0,3,1,1,0,0,0,1,0,0,3,3,2,0,0,0,0,0,0,1,1,4,3,1,2,3,3
25,8,26,32,14,0,29,13,30,10,23,21,-1,-1,-1,-1,-1,-1,-1,4,0,2,0,0,0,0,1,1,0,2,0,0,2,2,1,0,2,0,1,3,2,0,1,0,1,3,3,2,3,3,0,3,2
31,10,28,6,22,32,15,16,10,29,21,6,8,26,-1,-1,-1,-1,-1,1,2,0,1,0,0,3,1,2,3,3,1,2,0,0,4,3,1,2,3,0,4,2,1,1,1,2,2,4,1,3,3,2,0
10,8,9,25,31,14,5,27,27,19,32,12,30,1,26,-1,-1,-1,-1,3,2,1,0,0,2,0,2,4,4,0,0,3,0,2,3,1,3,4,2,1,2,0,0,0,1,2,3,2,2,3,3,3,1
0,19,11,31,16,16,1,17,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,0,0,0,0,0,0,2,1,2,1,0,1,1,3,3,0,3,0,0,0,1,0,0,0,2,1,3,1,3,2,2
2,29,20,25,11,6,7,19,5,30,16,0,8,23,31,20,-1,-1,-1,2,2,1,2,4,2,3,1,3,1,1,1,0,0,0,1,2,0,4,4,3,0,0,3,1,3,4,2,1,3,2,2,2,0
9,18,17,33,19,10,29,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,1,0,0,0,0,1,4,2,0,0,0,1,0,0,3,2,2,0,1,1,0,0,0,0,0,1,1,0,1,2,2
27,29,17,13,25,19,32,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,2,3,1,2,1,0,1,0,1,1,3,0,2,1,0,0,0,0,1,4,1,2,3,0,0,2,1
23,27,28,31,1,0,31,16,21,2,13,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,0,0,0,2,0,0,0,0,1,2,0,0,3,4,2,1,0,1,0,1,1,1,1,3,1,0,2,4,3,2
24,17,0,30,31,32,3,12,9,28,23,26,20,-1,-1,-1,-1,-1,-1,2,2,0,1,0,0,0,2,2,3,0,0,1,2,0,0,1,4,0,0,2,0,0,2,3,0,1,1,3,3,3,2,2,3
17,29,28,30,33,7,0,32,12,8,30,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,2,0,1,2,2,0,1,3,0,0,0,0,1,1,3,0,1,0,3,1,2,0,0,2,3,3,3,3,3
7,9,7,33,31,10,12,5,19,6,2,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,0,0,1,1,2,1,2,4,0,2,0,1,0,2,1,3,2,1,0,0,0,0,2,0,1,2,0,4,3,2,2
20,26,31,32,30,15,0,18,15,11,17,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,1,2,1,0,2,2,2,0,3,0,1,1,2,1,2,2,3,2,0,0,0,0,1,1,1,1,1,3,3,3,2
28,24,2,5,8,9,23,31,8,12,33,1,26,-1,-1,-1,-1,-1,-1,1,2,3,3,0,2,3,4,4,1,0,0,1,0,0,1,0,4,1,0,0,0,0,2,2,3,2,1,0,0,0,4,3,1
16,0,22,33,32,22,31,10,18,3,17,8,-1,-1,-1,-1,-1,-1,-1,3,0,0,2,1,1,0,0,1,1,1,1,1,0,0,0,1,2,2,0,0,0,3,1,2,2,2,2,3,4,1,4,4,2
16,26,30,26,33,2,8,6,6,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,1,1,0,3,0,1,1,0,1,0,0,1,1,0,3,1,1,0,0,0,0,0,1,3,1,3,1,3,1,2,3
11,30,33,28,32,29,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,1,2,0,0,0,3,0,3,3,4,1,3,1
10,28,26,29,31,25,17,32,4,14,8,33,30,25,33,25,28,22,-1,2,2,3,4,2,3,0,2,4,1,1,0,0,0,2,1,1,3,2,2,1,1,4,2,0,3,2,4,3,4,4,2,1,4
20,30,9,33,25,29,32,31,9,24,14,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,0,1,0,1,2,1,0,1,0,2,1,1,2,0,0,0,1,1,1,2,3,0,0,2,3,4,3,3,3
10,32,25,16,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,1,2,2,1,1,1
26,22,32,33,30,9,17,7,16,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,1,1,4,1,0,0,0,0,1,2,4,2,0,0,0,1,1,0,0,3,2,3,2,2,2,3,2
24,29,32,18,31,30,12,1,12,8,14,23,14,13,21,-1,-1,-1,-1,2,1,0,0,0,0,2,1,2,1,2,0,2,3,3,1,1,2,3,3,3,2,0,1,2,0,3,3,1,4,3,3,2,2
26,29,30,33,21,19,12,8,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,1,1,3,2,3,3,2,0,2,0,0,1,0,3,1,1,0,0,0,2,1,0,2,2,2,1,3,3
24,0,29,28,33,16,27,10,26,19,30,21,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,1,1,1,0,4,3,2,0,0,0,0,1,2,2,1,1,1,3,0,0,1,0,1,1,3,4,3,3,3,3
14,17,29,27,31,28,28,28,4,4,20,11,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,0,2,2,2,0,2,2,0,0,1,0,0,3,3,1,2,0,0,0,0,0,1,3,4,3,3,3,3,3
17,8,27,32,25,4,32,17,18,29,29,8,29,28,24,28,13,-1,-1,4,1,2,0,1,2,0,2,4,1,2,0,0,3,1,0,3,2,3,0,3,2,2,0,1,3,2,4,4,3,3,2,3,4
2,27,0,33,9,31,28,18,28,20,19,1,5,6,4,1,-1,-1,-1,4,3,2,0,1,2,1,1,1,4,1,0,1,3,1,1,1,2,4,1,1,1,0,0,0,2,3,3,3,3,4,3,0,3
26,29,19,28,4,24,28,1,4,6,31,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,1,3,4,3,4,2,2,1
25,0,31,33,27,28,24,17,1,9,15,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,0,0,0,1,3,2,1,0,0,0,0,0,1,0,2,1,0,0,0,1,3,1,1,4,2,2,1,2,2,0,3
